payment_id,ride_id,customer_id,amount_paid,payment_method,transaction_status,transaction_date
4038,5853,796,432.12,UPI,Success,2025-01-16
4039,6824,1075,193.2,Cash,Pending,2025-02-13
4040,3791,409,75.24,Wallet,Failed,2025-02-22
4041,9291,1150,492.11,Wallet,Pending,2025-02-01
4042,3662,70,298.7,Cash,Failed,2025-02-21
4043,9139,1978,54.03,UPI,Failed,2025-02-25
4044,4661,133,226.2,Cash,Failed,2025-02-03
4045,302,1223,462.05,Cash,Pending,2025-01-31
4046,9189,1108,147.85,Wallet,Success,2025-02-09
4047,7423,1541,421.67,Cash,Pending,2025-02-05
4048,3157,1401,410.61,Card,Failed,2025-01-25
4049,8785,1551,99.47,Wallet,Success,2025-02-09
4050,8974,764,69.16,Card,Pending,2025-02-12
4051,7824,902,318.3,Cash,Pending,2025-01-26
4052,5075,871,192.86,Card,Pending,2025-01-15
4053,3976,1718,221.15,Cash,Success,2025-01-13
4054,2862,789,106.65,Wallet,Failed,2025-01-18
4055,7412,1669,355.92,Card,Success,2025-02-04
4056,9263,423,379.94,Card,Pending,2025-01-11
4057,352,849,310,UPI,Failed,2025-01-11
4058,2386,587,51.96,UPI,Failed,2025-02-20
4059,5384,880,48.34,UPI,Pending,2025-01-29
4060,2157,785,297.82,UPI,Failed,2025-01-15
4061,2214,798,453.8,Card,Success,2025-02-27
4062,5380,558,436.81,Card,Success,2025-02-02
4063,1081,1833,296.31,Wallet,Success,2025-01-18
4064,2171,212,315.14,UPI,Pending,2025-03-03
4065,9183,1360,32.81,Cash,Pending,2025-01-08
4066,8321,1570,127.78,UPI,Pending,2025-01-20
4067,1376,1513,457.94,UPI,Success,2025-01-09
4068,4794,542,321.17,Card,Success,2025-01-31
4069,2246,468,157.47,Card,Failed,2025-01-11
4070,3071,1713,171.41,Cash,Pending,2025-02-25
4071,7303,1210,74.82,Cash,Failed,2025-01-05
4072,2490,1477,49.65,Cash,Failed,2025-02-02
4073,944,1764,69.47,Cash,Failed,2025-01-10
4074,4423,1934,153.8,UPI,Pending,2025-02-22
4075,146,1851,182.18,Card,Pending,2025-01-04
4076,8797,988,388.58,Cash,Success,2025-02-06
4077,714,1888,345.66,UPI,Failed,2025-01-16
4078,5149,1723,208.07,Cash,Pending,2025-02-25
4079,663,1490,319.14,UPI,Success,2025-03-01
4080,1358,329,395.4,UPI,Pending,2025-01-16
4081,163,813,307.44,Card,Pending,2025-02-01
4082,8204,305,174.08,Wallet,Failed,2025-01-19
4083,7750,1920,325.39,Card,Pending,2025-01-24
4084,9453,1952,464.87,Wallet,Failed,2025-02-02
4085,5949,1818,451.46,Wallet,Pending,2025-02-12
4086,530,895,470.66,Wallet,Success,2025-01-18
4087,5848,1398,78.84,Card,Failed,2025-01-11
4088,5645,75,467.01,Card,Failed,2025-01-21
4089,1200,1542,160.81,Card,Failed,2025-03-01
4090,6200,1688,448.61,Card,Pending,2025-01-21
4091,6430,1149,483.06,Card,Failed,2025-01-12
4092,2400,859,165.25,Card,Pending,2025-02-23
4093,8278,1648,479.27,Card,Success,2025-01-23
4094,1195,360,280.21,Cash,Success,2025-01-22
4095,2366,460,51.5,UPI,Success,2025-02-17
4096,5122,679,404.59,Cash,Pending,2025-02-23
4097,6140,1785,272.17,Cash,Pending,2025-01-13
4098,1352,1779,196.66,Cash,Pending,2025-03-01
4099,4434,531,353.27,Wallet,Pending,2025-01-11
4100,9668,785,43.57,Card,Failed,2025-01-17
4101,5204,693,479.98,Cash,Success,2025-01-29
4102,7988,195,341.05,UPI,Pending,2025-01-08
4103,3293,1258,490.21,Wallet,Failed,2025-02-09
4104,5314,653,237.24,Cash,Pending,2025-01-15
4105,169,1595,491.65,Wallet,Pending,2025-01-14
4106,8886,554,33.95,Card,Pending,2025-02-27
4107,3010,487,286.51,Cash,Success,2025-01-05
4108,947,723,402.95,UPI,Pending,2025-02-18
4109,649,1374,179.47,Card,Success,2025-02-12
4110,1860,1504,49.58,Cash,Failed,2025-01-30
4111,4164,85,165.44,Wallet,Success,2025-01-14
4112,3764,1062,302.43,Card,Failed,2025-02-01
4113,4702,1258,149.34,UPI,Failed,2025-01-28
4114,8975,229,293.08,Wallet,Success,2025-01-01
4115,2733,1748,167.36,Cash,Pending,2025-02-24
4116,5993,1694,237.86,UPI,Failed,2025-03-03
4117,5977,1630,66.42,Cash,Success,2025-02-04
4118,9925,682,488.83,Wallet,Success,2025-01-18
4119,6406,1169,404.5,UPI,Success,2025-02-12
4120,4368,686,362.83,UPI,Pending,2025-01-12
4121,5901,1842,450.69,UPI,Success,2025-02-07
4122,4309,302,244.79,UPI,Pending,2025-01-17
4123,260,1889,250.95,Cash,Pending,2025-02-14
4124,7332,1173,268.14,Card,Pending,2025-01-21
4125,9408,1234,154.54,Card,Failed,2025-01-22
4126,1177,66,453.37,Card,Failed,2025-02-27
4127,9064,362,126.52,Wallet,Failed,2025-02-15
4128,2147,1325,164.97,Cash,Pending,2025-01-15
4129,1965,388,460.81,UPI,Success,2025-01-04
4130,4687,917,261.12,Card,Pending,2025-01-16
4131,4571,1770,317.73,Cash,Pending,2025-01-11
4132,7279,1695,213.49,UPI,Success,2025-02-07
4133,2492,642,357.21,Cash,Success,2025-01-20
4134,3487,418,470.89,UPI,Pending,2025-01-16
4135,7155,1886,240.31,Wallet,Pending,2025-01-26
4136,3742,24,194.42,Card,Success,2025-02-11
4137,8454,1049,39.43,Card,Success,2025-01-30
4138,5635,1398,231.38,Wallet,Pending,2025-02-10
4139,2743,1879,387.77,Wallet,Success,2025-02-28
4140,65,523,391.15,Wallet,Failed,2025-02-24
4141,8740,1692,423.81,Cash,Success,2025-01-17
4142,3169,392,159.18,Card,Failed,2025-02-14
4143,5729,1039,386.32,Card,Failed,2025-01-14
4144,5055,1826,65.3,UPI,Success,2025-01-28
4145,8670,18,481.68,UPI,Failed,2025-02-04
4146,7216,1388,172.9,Card,Success,2025-02-10
4147,8343,1019,258.34,Cash,Failed,2025-02-01
4148,7670,1563,97.45,UPI,Failed,2025-01-01
4149,9389,1231,194.63,Wallet,Pending,2025-02-21
4150,6018,1352,94.15,Cash,Failed,2025-01-13
4151,8734,605,359.29,Cash,Success,2025-02-09
4152,8901,11,432.66,Wallet,Success,2025-02-27
4153,5403,1231,430.21,UPI,Failed,2025-02-12
4154,8847,1584,310.95,Wallet,Failed,2025-01-06
4155,4135,1722,95.18,UPI,Pending,2025-02-09
4156,1425,1814,48.37,Card,Pending,2025-02-05
4157,7979,923,343.42,UPI,Pending,2025-01-01
4158,8953,836,290.81,Cash,Success,2025-01-17
4159,3478,1179,78.33,Card,Success,2025-02-18
4160,7306,657,245.06,Cash,Success,2025-02-09
4161,9994,59,315.14,UPI,Success,2025-01-14
4162,9212,401,202.8,Cash,Failed,2025-02-26
4163,4121,1489,251.17,Wallet,Pending,2025-02-03
4164,8133,1396,492.84,Cash,Success,2025-01-12
4165,2016,975,333.63,Cash,Failed,2025-01-05
4166,8616,908,166.66,UPI,Failed,2025-01-10
4167,7596,1325,464.51,Wallet,Success,2025-02-26
4168,5250,1739,103.68,Cash,Success,2025-02-16
4169,1843,355,31.77,Card,Success,2025-02-08
4170,3943,1589,294.34,UPI,Pending,2025-02-26
4171,9158,359,198.18,Card,Pending,2025-02-07
4172,1945,988,254.24,Cash,Pending,2025-01-18
4173,701,1617,318.37,UPI,Success,2025-01-19
4174,4483,765,120.52,Cash,Success,2025-02-11
4175,9621,1404,426.27,UPI,Pending,2025-01-03
4176,2231,1279,428.37,Card,Pending,2025-01-15
4177,1863,1501,274.53,Wallet,Failed,2025-02-26
4178,4146,1228,389.76,Cash,Success,2025-02-22
4179,3118,1985,273.02,Card,Success,2025-03-03
4180,4546,1855,96.82,Card,Success,2025-02-03
4181,8490,57,453.46,Cash,Pending,2025-02-17
4182,2858,1084,44.54,Card,Failed,2025-01-07
4183,8101,1277,269.6,Card,Pending,2025-01-07
4184,6648,1071,247.14,UPI,Success,2025-01-18
4185,3887,1626,174.86,Wallet,Success,2025-01-18
4186,8113,1826,93.99,UPI,Success,2025-01-23
4187,9457,1069,495.59,Card,Success,2025-01-17
4188,7655,1824,365.09,Card,Pending,2025-02-03
4189,3081,489,172.49,Card,Failed,2025-01-05
4190,8911,1804,416.96,Cash,Pending,2025-01-15
4191,9647,1442,198.64,Wallet,Failed,2025-02-18
4192,1156,1715,195.92,Cash,Success,2025-01-11
4193,3114,522,108.38,Cash,Pending,2025-02-03
4194,5055,1516,277.56,UPI,Failed,2025-01-31
4195,8651,1305,321.19,UPI,Pending,2025-01-13
4196,2403,454,252.3,UPI,Pending,2025-02-03
4197,1660,214,92.79,UPI,Failed,2025-02-26
4198,6146,1546,60.07,UPI,Success,2025-02-24
4199,3800,1511,287.17,Wallet,Failed,2025-02-24
4200,4675,891,92.5,Cash,Failed,2025-02-03
4201,986,936,366.33,UPI,Success,2025-02-24
4202,1396,1711,105.19,Wallet,Success,2025-02-21
4203,9971,10,350.7,UPI,Failed,2025-01-24
4204,3353,427,83.05,Cash,Success,2025-01-28
4205,6745,839,396.25,Wallet,Pending,2025-01-06
4206,6939,980,303.23,Card,Pending,2025-01-21
4207,8494,1976,477.12,Card,Pending,2025-01-20
4208,9417,1994,360,UPI,Pending,2025-01-25
4209,1514,711,492.31,UPI,Success,2025-01-13
4210,5303,1340,469.82,Cash,Success,2025-02-01
4211,3146,1319,175.98,Card,Failed,2025-02-18
4212,4343,271,314.15,Card,Pending,2025-01-05
4213,1825,1383,112.06,Wallet,Pending,2025-01-28
4214,9761,1883,418.89,UPI,Success,2025-02-24
4215,752,49,348.51,Wallet,Pending,2025-02-25
4216,329,1051,314.18,UPI,Pending,2025-01-24
4217,3983,1360,180.69,Wallet,Pending,2025-01-06
4218,5719,575,489.84,Wallet,Pending,2025-03-02
4219,8340,1127,88.92,Cash,Pending,2025-03-03
4220,6855,623,279.74,Cash,Pending,2025-01-05
4221,5956,292,60.79,Wallet,Pending,2025-01-20
4222,345,657,245,UPI,Failed,2025-02-27
4223,3314,233,179.07,Wallet,Success,2025-01-21
4224,5087,439,231.09,Card,Failed,2025-02-07
4225,5201,627,119.75,Card,Failed,2025-01-18
4226,559,1966,335.04,UPI,Success,2025-01-20
4227,8594,27,370.39,UPI,Pending,2025-01-30
4228,9713,149,283.81,Cash,Success,2025-02-18
4229,186,1805,173.32,Wallet,Failed,2025-02-23
4230,9087,1072,43.55,UPI,Pending,2025-03-03
4231,2969,1745,358.09,UPI,Success,2025-01-12
4232,1000,172,452.67,Cash,Success,2025-02-23
4233,7781,1498,426.37,Wallet,Success,2025-02-22
4234,648,1766,432.31,UPI,Pending,2025-01-02
4235,8647,1149,327.71,UPI,Success,2025-01-21
4236,6250,2000,456.69,Card,Failed,2025-01-31
4237,1984,1249,162.23,Card,Pending,2025-01-23
4238,3865,843,288.88,Card,Failed,2025-01-07
4239,1839,90,136.83,Wallet,Pending,2025-02-01
4240,4389,76,245.32,UPI,Failed,2025-02-19
4241,4830,171,31.04,Cash,Failed,2025-01-29
4242,473,1725,58.46,Cash,Failed,2025-03-03
4243,6711,639,272.9,Wallet,Failed,2025-02-01
4244,8702,180,180.8,Cash,Pending,2025-02-23
4245,2246,1761,227.55,UPI,Failed,2025-02-12
4246,1698,1183,487.84,UPI,Failed,2025-02-14
4247,3935,1041,388.37,UPI,Failed,2025-02-26
4248,8162,1851,259.15,Cash,Pending,2025-01-16
4249,7207,1150,90.59,Card,Failed,2025-01-25
4250,2881,1377,343.32,UPI,Pending,2025-02-19
4251,4909,1338,434.8,Wallet,Success,2025-02-14
4252,1228,226,333.14,Cash,Success,2025-01-21
4253,5881,1693,432.76,Cash,Pending,2025-01-23
4254,3905,1741,182.1,Cash,Pending,2025-01-09
4255,3382,906,294.1,Wallet,Success,2025-01-12
4256,9578,323,412.18,Wallet,Failed,2025-02-25
4257,7228,45,106.32,Card,Success,2025-01-16
4258,6554,825,302.12,Wallet,Failed,2025-01-29
4259,6048,1972,65.43,Wallet,Failed,2025-01-01
4260,8744,678,401.11,Cash,Success,2025-01-25
4261,73,1378,108.64,Card,Failed,2025-01-27
4262,7632,30,445.9,Wallet,Success,2025-01-27
4263,1527,913,456.7,Wallet,Success,2025-02-18
4264,9113,1435,419.7,Wallet,Success,2025-01-12
4265,7359,739,200.08,Cash,Success,2025-03-02
4266,1105,1685,396.03,Cash,Success,2025-02-13
4267,9270,83,441.69,UPI,Success,2025-02-09
4268,5328,1642,58.83,UPI,Pending,2025-02-02
4269,2248,323,317.83,Card,Success,2025-02-05
4270,96,325,38.98,UPI,Failed,2025-02-24
4271,7014,519,188.35,Cash,Success,2025-02-14
4272,498,1063,35.99,Cash,Pending,2025-01-04
4273,3094,270,420.45,Card,Failed,2025-01-23
4274,9470,166,272.64,UPI,Failed,2025-01-07
4275,7218,1457,319.71,UPI,Failed,2025-01-28
4276,7837,1375,441.77,Cash,Failed,2025-03-01
4277,2722,208,45.35,Wallet,Failed,2025-01-15
4278,836,21,214.74,Wallet,Pending,2025-02-25
4279,4696,1856,444.78,Cash,Success,2025-02-14
4280,7633,1813,351.51,UPI,Failed,2025-02-12
4281,5286,761,237.38,Cash,Failed,2025-02-06
4282,1371,1824,473.27,Card,Failed,2025-01-07
4283,7154,1389,57.06,Card,Success,2025-02-24
4284,7591,1801,58.64,Wallet,Success,2025-01-18
4285,3908,1564,80.15,Card,Success,2025-01-23
4286,6787,45,37.43,Cash,Success,2025-03-03
4287,6561,1341,210.76,Cash,Success,2025-02-02
4288,963,1232,46.24,Wallet,Success,2025-01-02
4289,6536,1412,416,Cash,Failed,2025-02-14
4290,3810,1104,203.43,Wallet,Pending,2025-02-07
4291,4744,1518,128.19,Cash,Success,2025-01-04
4292,6709,1639,104.88,UPI,Failed,2025-01-23
4293,8338,1009,258.4,Cash,Failed,2025-01-23
4294,1688,1893,34.81,Wallet,Pending,2025-01-04
4295,2021,205,341.5,UPI,Success,2025-01-26
4296,7064,1758,431.56,Cash,Pending,2025-01-09
4297,5536,1433,454.15,UPI,Success,2025-02-05
4298,2403,1928,421.2,Card,Success,2025-02-10
4299,3193,1093,63.05,Wallet,Failed,2025-01-05
4300,8930,1550,105.36,Card,Failed,2025-02-24
4301,459,566,72.16,Cash,Failed,2025-02-23
4302,7763,1272,460.46,UPI,Pending,2025-02-20
4303,9811,565,444.36,Card,Pending,2025-01-11
4304,8095,971,55.07,Cash,Pending,2025-03-01
4305,6605,260,472.82,Wallet,Pending,2025-02-15
4306,435,1238,374.85,UPI,Pending,2025-02-14
4307,8837,976,221.21,Wallet,Pending,2025-02-22
4308,6039,28,316.56,UPI,Pending,2025-01-04
4309,500,761,259.6,UPI,Failed,2025-01-06
4310,7242,1234,358.52,UPI,Failed,2025-02-18
4311,1460,275,141.06,Cash,Pending,2025-02-27
4312,2757,516,275.39,Wallet,Failed,2025-03-02
4313,5139,1298,255.19,Wallet,Failed,2025-02-24
4314,1997,56,300.89,Cash,Pending,2025-01-19
4315,9627,1644,354.6,UPI,Failed,2025-01-06
4316,7427,1222,283.28,Cash,Failed,2025-01-28
4317,6287,1763,229.76,Wallet,Success,2025-02-02
4318,5963,161,498.57,Cash,Pending,2025-02-22
4319,3252,929,73.53,Card,Failed,2025-01-25
4320,4045,151,384.86,Cash,Failed,2025-03-03
4321,2321,900,361.52,Cash,Failed,2025-01-08
4322,477,741,121.7,UPI,Failed,2025-01-13
4323,9930,302,488.35,Wallet,Pending,2025-03-01
4324,1042,1140,452.4,Cash,Success,2025-02-19
4325,8995,1645,378.99,Card,Pending,2025-02-18
4326,1927,548,418.04,Cash,Success,2025-02-15
4327,9221,1959,325.14,Card,Pending,2025-01-09
4328,1453,379,253.35,UPI,Pending,2025-01-09
4329,6485,1556,496.94,Card,Pending,2025-02-02
4330,6976,323,267.96,Card,Pending,2025-03-03
4331,1869,1760,242.02,UPI,Pending,2025-02-24
4332,6576,349,71.26,Wallet,Success,2025-02-25
4333,912,1408,257.5,Card,Failed,2025-01-27
4334,6555,662,220.31,UPI,Failed,2025-01-06
4335,6276,241,334.28,Card,Success,2025-01-23
4336,3203,935,158.56,Card,Pending,2025-01-10
4337,9626,991,163.71,Wallet,Failed,2025-02-21
4338,4186,1873,151.27,Wallet,Pending,2025-02-10
4339,1835,1598,103.08,Wallet,Pending,2025-02-18
4340,4384,694,261.32,Card,Pending,2025-02-28
4341,3849,1057,303.68,Wallet,Pending,2025-02-22
4342,8256,1311,478.97,Card,Pending,2025-01-22
4343,5845,1601,182.63,UPI,Pending,2025-01-16
4344,8368,1780,332.31,Card,Success,2025-01-22
4345,3577,959,142.19,Card,Pending,2025-01-01
4346,6354,1678,268.05,UPI,Pending,2025-03-03
4347,2482,619,492.97,Wallet,Success,2025-01-24
4348,5644,157,387.97,UPI,Failed,2025-01-08
4349,3805,276,140.82,Cash,Pending,2025-01-11
4350,8920,104,402.34,Wallet,Success,2025-01-23
4351,6950,37,388.19,Card,Failed,2025-01-24
4352,5959,955,476.45,Wallet,Failed,2025-02-05
4353,1842,1576,213.53,Wallet,Pending,2025-01-04
4354,9418,1248,37.25,Wallet,Failed,2025-01-30
4355,3960,170,336.11,Cash,Success,2025-02-10
4356,7653,1126,403.29,Wallet,Pending,2025-02-17
4357,9034,1444,97.15,UPI,Success,2025-01-23
4358,7665,1153,159.95,Wallet,Success,2025-02-17
4359,3727,1691,30.96,Wallet,Pending,2025-02-22
4360,5243,1183,317.27,Card,Failed,2025-02-09
4361,869,1093,325.54,Card,Success,2025-02-25
4362,6524,1333,120.35,Card,Pending,2025-02-25
4363,9470,692,276.19,Cash,Failed,2025-01-25
4364,7638,83,380.98,Card,Pending,2025-01-18
4365,2825,360,33.29,UPI,Pending,2025-02-09
4366,3779,315,155.56,Cash,Success,2025-02-14
4367,921,405,434.4,Card,Failed,2025-02-17
4368,6801,1928,137.14,Wallet,Success,2025-01-24
4369,8340,1308,49.1,Wallet,Success,2025-01-07
4370,9481,1225,214.04,UPI,Pending,2025-02-23
4371,2624,95,117.35,Cash,Success,2025-02-07
4372,3837,1662,207.73,UPI,Failed,2025-03-03
4373,2619,667,368.93,Card,Success,2025-01-07
4374,9043,102,32.22,UPI,Success,2025-03-02
4375,2221,1241,318.3,Cash,Failed,2025-03-01
4376,3163,369,261.9,UPI,Failed,2025-02-22
4377,7395,7,264.92,UPI,Pending,2025-01-13
4378,5287,1738,85.69,Card,Success,2025-01-23
4379,6504,1563,94.66,Wallet,Pending,2025-01-04
4380,4702,1612,384.88,Card,Success,2025-02-03
4381,8160,851,306.76,Cash,Failed,2025-01-02
4382,7729,489,330.59,Cash,Pending,2025-01-10
4383,2628,908,271.6,Cash,Success,2025-01-05
4384,9504,1234,256.63,Card,Success,2025-01-10
4385,1844,809,305.92,Card,Pending,2025-01-06
4386,4894,1644,444.02,Card,Pending,2025-02-18
4387,6032,1491,431.94,Wallet,Pending,2025-02-13
4388,963,1363,168.61,UPI,Pending,2025-01-26
4389,8025,1483,192.32,Card,Pending,2025-02-06
4390,1609,1644,104.56,Wallet,Failed,2025-01-03
4391,3951,1001,236.2,UPI,Success,2025-03-03
4392,316,531,357.95,Cash,Failed,2025-01-06
4393,3498,78,215.32,Wallet,Failed,2025-02-27
4394,2630,754,446.3,Cash,Success,2025-01-23
4395,9544,826,148.53,Cash,Failed,2025-03-01
4396,8137,1989,475.28,Cash,Pending,2025-01-23
4397,7361,118,284.91,Cash,Success,2025-02-25
4398,8068,1630,338.04,UPI,Success,2025-01-29
4399,5949,1927,177.05,UPI,Failed,2025-02-07
4400,2521,1547,202.84,Card,Success,2025-01-23
4401,6230,689,82.89,Card,Success,2025-02-02
4402,4691,1817,347.54,Cash,Failed,2025-02-03
4403,8898,1056,377.76,UPI,Pending,2025-02-05
4404,9535,918,324.73,Cash,Failed,2025-01-31
4405,3311,1391,416.46,Wallet,Failed,2025-01-05
4406,7804,1843,293.9,UPI,Success,2025-01-25
4407,7717,679,441.74,UPI,Success,2025-02-06
4408,5888,1582,407.31,Card,Success,2025-02-24
4409,9180,798,130.52,UPI,Pending,2025-02-27
4410,981,1129,31.76,Cash,Success,2025-01-26
4411,13,532,77.82,Cash,Pending,2025-01-10
4412,5025,950,252.52,Cash,Pending,2025-01-16
4413,2438,66,40.62,Wallet,Success,2025-01-11
4414,8593,788,296.89,UPI,Failed,2025-02-28
4415,1652,902,363.98,Wallet,Pending,2025-02-25
4416,8452,1167,77.46,Wallet,Success,2025-02-02
4417,9312,1569,120.97,Wallet,Success,2025-02-07
4418,4192,1886,229.9,Wallet,Success,2025-03-01
4419,2136,842,184.02,Cash,Failed,2025-02-24
4420,3854,731,137.38,Card,Success,2025-01-11
4421,1738,209,221.3,Cash,Failed,2025-01-30
4422,9091,185,64.96,UPI,Failed,2025-01-29
4423,2118,1755,325.42,Cash,Success,2025-01-14
4424,502,406,215.09,Card,Success,2025-01-14
4425,3354,1255,375.82,UPI,Failed,2025-02-06
4426,5200,1279,429.83,Cash,Failed,2025-02-05
4427,8594,980,147.56,Card,Failed,2025-02-03
4428,9370,609,414.75,Card,Success,2025-02-26
4429,713,1344,479.75,Cash,Pending,2025-02-21
4430,6693,1380,310.93,Card,Pending,2025-02-25
4431,6262,1497,65.04,Cash,Failed,2025-01-16
4432,6388,1941,274.66,UPI,Pending,2025-02-12
4433,2848,127,136.75,Card,Pending,2025-02-08
4434,8667,383,334.59,Card,Success,2025-01-19
4435,5964,469,169.92,Wallet,Success,2025-03-02
4436,5520,719,329.46,Card,Success,2025-01-03
4437,6013,662,199.98,Wallet,Failed,2025-02-02
4438,2951,1757,419.33,Wallet,Failed,2025-01-28
4439,2696,1460,182.64,Wallet,Failed,2025-02-01
4440,9334,1760,260.03,Wallet,Pending,2025-01-21
4441,4053,1682,255.64,UPI,Failed,2025-01-19
4442,4698,1847,409.14,Card,Success,2025-01-13
4443,8549,609,96.96,Wallet,Failed,2025-01-07
4444,8228,859,469.89,Wallet,Success,2025-02-28
4445,4242,1277,464.9,Card,Success,2025-02-25
4446,7831,753,56.86,Wallet,Success,2025-02-28
4447,4583,736,343.53,Wallet,Success,2025-03-03
4448,1391,1828,174.79,Wallet,Success,2025-02-16
4449,6840,1644,190.38,Card,Success,2025-02-01
4450,392,501,432.14,Card,Pending,2025-02-12
4451,4776,240,418.11,Wallet,Failed,2025-01-26
4452,2701,484,211.46,Card,Success,2025-03-02
4453,8782,432,319.78,Wallet,Failed,2025-02-09
4454,3648,1681,123.33,Wallet,Failed,2025-01-08
4455,3869,1670,491.14,Cash,Pending,2025-02-25
4456,568,1809,378.19,Card,Success,2025-01-14
4457,2709,1879,370.25,Wallet,Success,2025-02-20
4458,6940,1073,481.56,Card,Failed,2025-02-27
4459,6364,562,52.89,Cash,Pending,2025-02-25
4460,941,1357,312.19,UPI,Success,2025-02-11
4461,4346,356,102.66,UPI,Success,2025-01-01
4462,375,1467,389.43,Wallet,Success,2025-01-06
4463,6072,762,482.3,Cash,Success,2025-01-04
4464,1233,326,187.44,Card,Success,2025-01-21
4465,2749,208,289.6,Wallet,Pending,2025-02-14
4466,3771,195,243.44,Cash,Failed,2025-02-13
4467,532,1239,119.12,Wallet,Failed,2025-01-22
4468,7638,352,463.16,Wallet,Failed,2025-02-14
4469,6968,1801,232.69,UPI,Success,2025-01-28
4470,2556,1749,212.13,Cash,Failed,2025-01-19
4471,6672,1421,422.65,Cash,Failed,2025-02-21
4472,7662,1752,125.84,Cash,Success,2025-01-08
4473,9833,1158,135.5,Card,Failed,2025-01-13
4474,1228,327,389.06,Cash,Pending,2025-02-10
4475,1411,384,245.49,Cash,Success,2025-01-11
4476,8026,30,171.08,Card,Failed,2025-02-23
4477,8884,700,489.12,UPI,Success,2025-01-22
4478,6416,886,282.09,UPI,Success,2025-02-17
4479,1243,866,30.43,UPI,Failed,2025-02-17
4480,9227,261,498.89,UPI,Success,2025-01-08
4481,3196,373,58.63,Wallet,Success,2025-02-01
4482,1267,1730,264.67,UPI,Success,2025-02-02
4483,5138,637,202.53,Cash,Pending,2025-01-27
4484,6526,705,90.2,Card,Success,2025-01-30
4485,8998,258,330.98,UPI,Failed,2025-03-01
4486,7299,135,234.58,UPI,Pending,2025-02-09
4487,6078,1415,421.99,Wallet,Success,2025-02-05
4488,9443,1303,73.98,UPI,Failed,2025-01-27
4489,6486,1103,180.55,Cash,Pending,2025-02-17
4490,3731,715,148.87,Cash,Pending,2025-02-24
4491,3216,54,315.61,Wallet,Failed,2025-01-16
4492,5412,1954,428.43,UPI,Failed,2025-01-25
4493,6643,750,427.97,Card,Failed,2025-02-11
4494,3104,1251,447.77,Wallet,Pending,2025-03-03
4495,5757,270,161.36,Wallet,Pending,2025-03-02
4496,3088,916,171.53,Wallet,Success,2025-01-12
4497,1168,1794,496.42,Cash,Success,2025-01-10
4498,3476,778,498.26,Wallet,Pending,2025-02-17
4499,8186,1119,304.53,UPI,Success,2025-01-18
4500,6771,398,324.07,Cash,Failed,2025-02-07
4501,8739,1157,162.2,Card,Failed,2025-02-15
